lat,lon,totnpp,elev,ele_std,air_t,ppt,sand,silt,clay,crop,corn,soybean,forest,other_cover,biome,methods,year,source,type,id
38.25,-89.75,494,138.3,13.6,14.1,907,37,33,30,64,18,25,6,30,crop,NASS inventory/allometric,1992,prince,cell,1
38.25,-88.25,521,126.5,11.2,13.1,913,37,33,30,67,24,28,5,28,crop,NASS inventory/allometric,1992,prince,cell,2
38.25,-87.75,634,133.8,12.9,13.1,926,37,33,30,70,33,27,4,26,crop,NASS inventory/allometric,1992,prince,cell,3
38.75,-89.75,545,156.2,14.5,13.7,872,37,33,30,62,18,25,3,35,crop,NASS inventory/allometric,1992,prince,cell,4
38.75,-89.25,519,150,12.5,13.3,815,37,33,30,66,17,26,5,29,crop,NASS inventory/allometric,1992,prince,cell,5
38.75,-88.75,469,163.7,11.4,12.9,867,37,33,30,60,17,26,6,34,crop,NASS inventory/allometric,1992,prince,cell,6
38.75,-88.25,494,144.3,13.1,12.7,889,37,33,30,70,25,31,5,25,crop,NASS inventory/allometric,1992,prince,cell,7
38.75,-87.75,585,142.2,12.9,12.6,931,37,33,30,70,31,30,4,26,crop,NASS inventory/allometric,1992,prince,cell,8
39.25,-90.25,620,175.7,17,12.5,871,37,33,30,61,26,25,8,31,crop,NASS inventory/allometric,1992,prince,cell,9
39.25,-89.75,642,192.1,9.7,12.7,880,37,33,30,69,29,30,5,26,crop,NASS inventory/allometric,1992,prince,cell,10
39.25,-89.25,630,190.6,13.8,12.7,871,37,33,30,73,30,32,4,23,crop,NASS inventory/allometric,1992,prince,cell,11
39.25,-88.75,606,184.6,14,12.6,907,37,33,30,69,29,29,5,26,crop,NASS inventory/allometric,1992,prince,cell,12
39.25,-88.25,609,185.5,18.7,12.4,950,37,33,30,70,30,32,5,25,crop,NASS inventory/allometric,1992,prince,cell,13
39.75,-90.75,592,187.6,33.4,11.7,920,37,33,30,53,24,20,13,34,crop,NASS inventory/allometric,1992,prince,cell,14
39.75,-90.25,645,181.5,18.1,11.4,839,37,33,30,68,33,29,7,25,crop,NASS inventory/allometric,1992,prince,cell,15
39.75,-89.75,692,184.6,11.1,11.9,803,37,33,30,76,37,35,2,22,crop,NASS inventory/allometric,1992,prince,cell,16
39.75,-89.25,702,184.6,8.9,12.1,976,37,33,30,81,40,39,1,18,crop,NASS inventory/allometric,1992,prince,cell,17
39.75,-88.75,712,205.9,8.5,12,1129,37,33,30,81,40,38,1,18,crop,NASS inventory/allometric,1992,prince,cell,18
39.75,-88.25,689,203.8,5.9,11.8,1035,37,33,30,84,43,39,2,14,crop,NASS inventory/allometric,1992,prince,cell,19
40.25,-90.75,602,189.7,19.5,11.1,925,37,33,30,62,28,27,11,27,crop,NASS inventory/allometric,1992,prince,cell,20
40.25,-90.25,615,166.8,26.2,11.1,849,37,33,30,57,28,24,10,33,crop,NASS inventory/allometric,1992,prince,cell,21
40.25,-89.75,652,159.3,14.3,11.2,828,37,33,30,68,35,31,3,29,crop,NASS inventory/allometric,1992,prince,cell,22
40.25,-89.25,676,191.3,18.8,11.3,991,37,33,30,82,43,38,1,17,crop,NASS inventory/allometric,1992,prince,cell,23
40.25,-88.75,677,226.4,18.7,11.1,1051,37,33,30,86,44,41,1,13,crop,NASS inventory/allometric,1992,prince,cell,24
40.25,-88.25,685,223.2,11.8,11,1098,37,33,30,88,45,42,1,11,crop,NASS inventory/allometric,1992,prince,cell,25
40.25,-87.75,663,210.4,13.3,11.1,1108,37,33,30,77,39,36,2,21,crop,NASS inventory/allometric,1992,prince,cell,26
40.25,-87.25,642,207.5,21.1,11.1,1101,37,33,30,72,39,30,6,22,crop,NASS inventory/allometric,1992,prince,cell,27
40.25,-86.75,665,234.4,27.7,11,1125,37,33,30,73,40,30,4,23,crop,NASS inventory/allometric,1992,prince,cell,28
40.25,-86.25,647,267.7,16.6,10.8,1206,37,33,30,74,38,33,3,23,crop,NASS inventory/allometric,1992,prince,cell,29
40.25,-85.75,618,261,10.6,10.5,1129,37,33,30,66,32,31,3,31,crop,NASS inventory/allometric,1992,prince,cell,30
40.25,-85.25,570,298.8,27.4,10,1027,37,33,30,63,27,30,4,33,crop,NASS inventory/allometric,1992,prince,cell,31
40.25,-84.75,587,314.2,24.2,9.8,1030,37,33,30,69,27,30,4,27,crop,NASS inventory/allometric,1992,prince,cell,32
40.25,-84.25,597,302.2,18.2,10,1019,37,33,30,64,25,26,4,32,crop,NASS inventory/allometric,1992,prince,cell,33
40.25,-83.75,604,344,29.4,9.7,1109,37,33,30,58,27,21,4,38,crop,NASS inventory/allometric,1992,prince,cell,34
40.75,-91.25,621,199.5,22.7,10.8,977,37,33,30,57,29,22,7,36,crop,NASS inventory/allometric,1992,prince,cell,35
40.75,-90.75,665,214.1,19.2,10.7,970,37,33,30,72,40,27,5,23,crop,NASS inventory/allometric,1992,prince,cell,36
40.75,-90.25,627,205.9,21.3,10.6,948,37,33,30,63,32,25,8,29,crop,NASS inventory/allometric,1992,prince,cell,37
40.75,-89.75,622,191.1,28.1,10.5,886,37,33,30,58,30,23,5,37,crop,NASS inventory/allometric,1992,prince,cell,38
40.75,-89.25,649,213.6,24,10.5,864,37,33,30,77,40,34,3,20,crop,NASS inventory/allometric,1992,prince,cell,39
40.75,-88.75,660,218.2,15.6,10.4,876,37,33,30,88,45,42,1,11,crop,NASS inventory/allometric,1992,prince,cell,40
40.75,-88.25,637,217.4,15.4,10.3,898,37,33,30,87,44,42,1,12,crop,NASS inventory/allometric,1992,prince,cell,41
40.75,-87.75,637,202,10.3,10.5,917,37,33,30,86,45,40,1,13,crop,NASS inventory/allometric,1992,prince,cell,42
40.75,-87.25,646,219.1,14.4,10.2,991,37,33,30,80,45,34,3,17,crop,NASS inventory/allometric,1992,prince,cell,43
40.75,-86.75,662,206.2,11.8,10.5,1013,37,33,30,74,43,29,4,22,crop,NASS inventory/allometric,1992,prince,cell,44
40.75,-86.25,644,230.9,18,10.4,1091,37,33,30,67,37,27,4,29,crop,NASS inventory/allometric,1992,prince,cell,45
40.75,-85.75,590,242.1,14.2,10.1,1113,37,33,30,58,27,28,4,38,crop,NASS inventory/allometric,1992,prince,cell,46
40.75,-84.25,517,252.2,23.1,9.8,1068,37,33,30,70,23,31,3,27,crop,NASS inventory/allometric,1992,prince,cell,47
40.75,-83.75,521,286.5,28.2,9.7,1039,37,33,30,68,22,31,3,29,crop,NASS inventory/allometric,1992,prince,cell,48
40.75,-83.25,538,281,17.1,9.8,1156,37,33,30,72,24,34,4,24,crop,NASS inventory/allometric,1992,prince,cell,49
41.25,-95.25,665,368.7,20.9,9.9,891,37,33,30,70,38,26,1,29,crop,NASS inventory/allometric,1992,prince,cell,50
41.25,-94.75,634,386.3,23,9.7,886,37,33,30,61,32,20,2,37,crop,NASS inventory/allometric,1992,prince,cell,51
41.25,-92.25,600,238.6,17.4,10.5,840,37,33,30,55,30,18,5,40,crop,NASS inventory/allometric,1992,prince,cell,52
41.25,-91.75,610,223.8,15.4,10.7,969,37,33,30,61,34,20,5,34,crop,NASS inventory/allometric,1992,prince,cell,53
41.25,-91.25,629,200.3,22.7,10.5,974,37,33,30,61,34,22,5,34,crop,NASS inventory/allometric,1992,prince,cell,54
41.25,-90.75,638,211.1,24.6,10.4,873,37,33,30,62,35,22,6,32,crop,NASS inventory/allometric,1992,prince,cell,55
41.25,-90.25,659,231.2,18.5,9.9,1056,37,33,30,71,42,23,4,25,crop,NASS inventory/allometric,1992,prince,cell,56
41.25,-89.75,659,217.1,21.8,9.8,979,37,33,30,78,47,28,3,19,crop,NASS inventory/allometric,1992,prince,cell,57
41.25,-89.25,644,191.7,23.9,10.1,923,37,33,30,74,41,30,4,22,crop,NASS inventory/allometric,1992,prince,cell,58
41.25,-88.75,641,195.3,16.9,10.1,920,37,33,30,80,42,36,2,18,crop,NASS inventory/allometric,1992,prince,cell,59
41.25,-88.25,626,182.6,14.8,10,867,37,33,30,72,39,32,1,27,crop,NASS inventory/allometric,1992,prince,cell,60
41.25,-84.25,487,215.9,6.3,9.7,1049,37,33,30,74,21,34,3,23,crop,NASS inventory/allometric,1992,prince,cell,61
41.75,-95.25,665,409.5,23.3,9.4,809,37,33,30,77,45,25,1,22,crop,NASS inventory/allometric,1992,prince,cell,62
41.75,-94.75,654,399,30.2,9.3,820,37,33,30,69,37,25,2,29,crop,NASS inventory/allometric,1992,prince,cell,63
41.75,-94.25,661,326.2,25.9,9.7,831,37,33,30,68,36,28,3,29,crop,NASS inventory/allometric,1992,prince,cell,64
41.75,-92.75,644,279.5,21.1,9.3,937,37,33,30,66,37,21,2,32,crop,NASS inventory/allometric,1992,prince,cell,65
41.75,-92.25,625,263.8,18.4,9.5,786,37,33,30,64,36,19,3,33,crop,NASS inventory/allometric,1992,prince,cell,66
41.75,-91.75,614,241,19.5,9.8,878,37,33,30,60,34,17,4,36,crop,NASS inventory/allometric,1992,prince,cell,67
41.75,-91.25,650,236,22.9,9.6,982,37,33,30,67,41,19,4,29,crop,NASS inventory/allometric,1992,prince,cell,68
41.75,-90.75,690,231.4,16.6,9.5,918,37,33,30,68,44,18,3,29,crop,NASS inventory/allometric,1992,prince,cell,69
41.75,-90.25,684,207.5,21.7,9.8,1012,37,33,30,67,44,17,3,30,crop,NASS inventory/allometric,1992,prince,cell,70
41.75,-89.75,680,209.4,20.8,9.3,961,37,33,30,72,49,20,3,25,crop,NASS inventory/allometric,1992,prince,cell,71
41.75,-89.25,663,239.8,20.4,9.2,990,37,33,30,74,47,25,2,24,crop,NASS inventory/allometric,1992,prince,cell,72
41.75,-88.75,641,239,30.7,9.3,977,37,33,30,78,48,28,1,21,crop,NASS inventory/allometric,1992,prince,cell,73
42.25,-95.75,664,396.4,28.2,9.1,865,83,8,9,67,40,23,2,31,crop,NASS inventory/allometric,1992,prince,cell,74
42.25,-95.25,675,413.8,19,8.7,925,83,8,9,77,42,29,1,22,crop,NASS inventory/allometric,1992,prince,cell,75
42.25,-94.75,687,370.3,19.9,9.2,761,37,33,30,85,45,37,1,14,crop,NASS inventory/allometric,1992,prince,cell,76
42.25,-94.25,684,343.3,10.6,9.2,847,37,33,30,81,42,37,2,17,crop,NASS inventory/allometric,1992,prince,cell,77
42.25,-93.75,693,330.9,21.4,9.2,886,37,33,30,80,43,35,2,18,crop,NASS inventory/allometric,1992,prince,cell,78
42.25,-93.25,710,326.5,21.6,9,861,37,33,30,79,46,30,2,19,crop,NASS inventory/allometric,1992,prince,cell,79
42.25,-92.75,671,302.8,16.6,8.7,922,37,33,30,79,46,28,2,19,crop,NASS inventory/allometric,1992,prince,cell,80
42.25,-92.25,656,280.2,16.1,8.7,833,37,33,30,72,42,25,2,26,crop,NASS inventory/allometric,1992,prince,cell,81
42.25,-91.75,661,278.9,23.6,8.8,842,37,33,30,69,41,20,3,28,crop,NASS inventory/allometric,1992,prince,cell,82
42.25,-91.25,668,286.6,22.3,8.6,936,37,33,30,66,43,11,6,28,crop,NASS inventory/allometric,1992,prince,cell,83
42.25,-90.75,643,269.7,34.3,8.5,966,37,33,30,53,32,4,11,36,crop,NASS inventory/allometric,1992,prince,cell,84
42.25,-90.25,631,239.3,37.4,8.8,923,37,33,30,50,30,4,10,40,crop,NASS inventory/allometric,1992,prince,cell,85
42.75,-95.75,652,418.2,20.5,8.1,875,83,8,9,76,42,29,1,23,crop,NASS inventory/allometric,1992,prince,cell,86
42.75,-95.25,659,415.1,18.6,7.8,1035,83,8,9,81,44,35,1,18,crop,NASS inventory/allometric,1992,prince,cell,87
42.75,-94.75,675,380.7,15.5,8.3,934,37,33,30,86,45,39,1,13,crop,NASS inventory/allometric,1992,prince,cell,88
42.75,-94.25,676,352.6,7.7,8.5,907,37,33,30,85,46,38,1,14,crop,NASS inventory/allometric,1992,prince,cell,89
42.75,-93.75,674,359.9,16.3,8.5,883,37,33,30,85,47,37,1,14,crop,NASS inventory/allometric,1992,prince,cell,90
42.75,-93.25,697,356.5,24.2,8.4,861,37,33,30,81,49,30,1,18,crop,NASS inventory/allometric,1992,prince,cell,91
42.75,-92.75,675,305.2,15.9,8.4,879,37,33,30,74,44,26,2,24,crop,NASS inventory/allometric,1992,prince,cell,92
42.75,-92.25,701,311.1,23.1,8.2,877,37,33,30,73,44,21,3,24,crop,NASS inventory/allometric,1992,prince,cell,93
42.75,-91.75,688,333.7,26.2,8,805,37,33,30,68,44,14,6,26,crop,NASS inventory/allometric,1992,prince,cell,94
43.25,-95.75,609,451,21.4,7.4,882,37,33,30,84,45,36,0,16,crop,NASS inventory/allometric,1992,prince,cell,95
43.25,-95.25,605,435.5,17.2,7.2,853,37,33,30,76,40,34,1,23,crop,NASS inventory/allometric,1992,prince,cell,96
43.25,-94.75,643,407,24.1,7.4,799,37,33,30,79,43,34,1,20,crop,NASS inventory/allometric,1992,prince,cell,97
43.25,-94.25,680,368.7,11.4,7.7,892,37,33,30,85,49,34,1,14,crop,NASS inventory/allometric,1992,prince,cell,98
43.25,-93.75,668,377.5,11.9,7.6,885,37,33,30,83,50,30,1,16,crop,NASS inventory/allometric,1992,prince,cell,99
43.25,-93.25,630,372.2,16.3,7.7,838,37,33,30,76,46,27,1,23,crop,NASS inventory/allometric,1992,prince,cell,100
43.25,-92.75,626,350.8,23.9,7.7,831,37,33,30,76,45,26,2,22,crop,NASS inventory/allometric,1992,prince,cell,101
43.25,-92.25,607,368,21,7.6,800,37,33,30,67,40,19,3,30,crop,NASS inventory/allometric,1992,prince,cell,102
43.75,-95.75,466,494.1,23.2,6.7,738,37,33,30,81,39,37,0,19,crop,NASS inventory/allometric,1992,prince,cell,103
43.75,-95.25,504,439.9,13,6.8,719,37,33,30,81,41,37,0,19,crop,NASS inventory/allometric,1992,prince,cell,104
43.75,-94.75,571,385.7,29.4,7,709,37,33,30,85,44,38,1,14,crop,NASS inventory/allometric,1992,prince,cell,105
43.75,-94.25,598,333,16.6,7.1,832,37,33,30,80,43,35,1,19,crop,NASS inventory/allometric,1992,prince,cell,106
43.75,-93.75,597,345.6,27.2,7.1,796,37,33,30,76,42,31,1,23,crop,NASS inventory/allometric,1992,prince,cell,107
43.75,-93.25,564,379.6,11.6,7,771,37,33,30,73,41,27,1,26,crop,NASS inventory/allometric,1992,prince,cell,108
43.75,-92.75,514,393.4,22.6,6.8,767,37,33,30,72,38,28,2,26,crop,NASS inventory/allometric,1992,prince,cell,109
43.75,-92.25,536,378.3,31.3,7,767,37,33,30,51,28,10,9,40,crop,NASS inventory/allometric,1992,prince,cell,110
44.25,-95.75,494,433.3,62.4,6.8,662,37,33,30,80,37,36,1,19,crop,NASS inventory/allometric,1992,prince,cell,111
44.25,-95.25,530,362.3,43.2,7.1,679,37,33,30,82,39,39,1,17,crop,NASS inventory/allometric,1992,prince,cell,112
44.25,-94.75,558,316.5,21.8,7,680,37,33,30,79,38,35,2,19,crop,NASS inventory/allometric,1992,prince,cell,113
44.25,-94.25,572,299.5,15,7,785,37,33,30,75,37,33,2,23,crop,NASS inventory/allometric,1992,prince,cell,114
44.25,-93.75,549,316.2,26.1,7.2,790,37,33,30,65,33,27,3,32,crop,NASS inventory/allometric,1992,prince,cell,115
44.25,-92.75,512,349.8,28.3,7,690,37,33,30,57,31,15,5,38,crop,NASS inventory/allometric,1992,prince,cell,116
44.75,-95.75,457,320,12.8,6.8,605,37,33,30,77,34,35,1,22,crop,NASS inventory/allometric,1992,prince,cell,117
44.75,-95.25,488,320,15.1,7,604,37,33,30,76,35,36,1,23,crop,NASS inventory/allometric,1992,prince,cell,118
44.75,-94.75,492,329.1,14.2,6.9,634,37,33,30,73,34,34,2,25,crop,NASS inventory/allometric,1992,prince,cell,119
45.25,-95.75,430,322.9,16.2,6.6,590,37,33,30,71,30,30,1,28,crop,NASS inventory/allometric,1992,prince,cell,120
45.25,-95.25,446,352.9,27.1,6.6,601,37,33,30,63,29,24,2,35,crop,NASS inventory/allometric,1992,prince,cell,121
45.25,-94.75,475,362.1,16.1,6.3,602,37,33,30,58,29,17,4,38,crop,NASS inventory/allometric,1992,prince,cell,122
45.75,-96.25,402,326.4,18.5,6.1,577,37,33,30,79,18,32,0,21,crop,NASS inventory/allometric,1992,prince,cell,123
46.25,-98.75,369,517.3,63.7,5.6,391,37,33,30,58,8,1,0,42,crop,NASS inventory/allometric,1992,prince,cell,124
46.25,-98.25,370,423.3,16.2,5.8,488,37,33,30,58,8,1,0,42,crop,NASS inventory/allometric,1992,prince,cell,125
46.25,-97.75,367,397.4,25.6,5.5,557,83,8,9,59,11,7,1,40,crop,NASS inventory/allometric,1992,prince,cell,126
46.25,-97.25,372,337.7,15.2,5.7,545,83,8,9,67,15,16,1,32,crop,NASS inventory/allometric,1992,prince,cell,127
46.25,-96.75,382,305.2,13.8,5.7,590,17,17,66,74,16,24,1,25,crop,NASS inventory/allometric,1992,prince,cell,128
46.75,-98.75,342,471.4,36.4,5.2,429,37,33,30,55,3,0,0,45,crop,NASS inventory/allometric,1992,prince,cell,129
46.75,-98.25,396,438.6,11.8,5.2,475,37,33,30,68,3,2,0,32,crop,NASS inventory/allometric,1992,prince,cell,130
46.75,-97.75,396,396.5,35.7,5.1,495,83,8,9,70,6,7,1,29,crop,NASS inventory/allometric,1992,prince,cell,131
46.75,-97.25,381,308.3,20.1,5.3,504,83,8,9,77,10,18,1,22,crop,NASS inventory/allometric,1992,prince,cell,132
46.75,-96.75,389,287.1,7.8,5.4,541,17,17,66,71,8,17,1,28,crop,NASS inventory/allometric,1992,prince,cell,133
47.25,-98.75,318,466.9,13.1,4.8,421,37,33,30,59,2,0,0,41,crop,NASS inventory/allometric,1992,prince,cell,134
47.25,-98.25,394,437.6,13.1,4.7,423,37,33,30,65,2,1,1,34,crop,NASS inventory/allometric,1992,prince,cell,135
47.25,-97.75,398,398.8,37.9,4.6,443,37,33,30,72,3,7,1,27,crop,NASS inventory/allometric,1992,prince,cell,136
47.25,-97.25,404,312.6,22.8,4.9,467,37,33,30,74,5,15,1,25,crop,NASS inventory/allometric,1992,prince,cell,137
47.25,-96.75,419,272.2,6,5.3,571,17,17,66,70,4,11,2,28,crop,NASS inventory/allometric,1992,prince,cell,138
47.75,-99.75,297,497.5,21.6,4.5,381,37,33,30,57,2,0,1,42,crop,NASS inventory/allometric,1992,prince,cell,139
47.75,-99.25,287,477,12.5,4.4,391,37,33,30,56,2,0,1,43,crop,NASS inventory/allometric,1992,prince,cell,140
47.75,-98.75,285,458.4,15,4.2,413,37,33,30,56,2,0,1,43,crop,NASS inventory/allometric,1992,prince,cell,141
47.75,-98.25,385,447,16.9,4.1,421,37,33,30,61,1,0,1,38,crop,NASS inventory/allometric,1992,prince,cell,142
47.75,-97.75,428,397,52.2,4.4,425,37,33,30,61,2,4,1,38,crop,NASS inventory/allometric,1992,prince,cell,143
47.75,-97.25,449,290.1,26.1,4.8,435,37,33,30,60,3,7,1,39,crop,NASS inventory/allometric,1992,prince,cell,144
47.75,-96.75,458,266.5,7.9,4.9,458,17,17,66,58,3,3,3,39,crop,NASS inventory/allometric,1992,prince,cell,145
48.25,-99.75,274,484.5,12.9,4,396,37,33,30,54,1,0,1,45,crop,NASS inventory/allometric,1992,prince,cell,146
48.25,-99.25,342,459.3,20.3,3.9,399,37,33,30,59,1,0,1,40,crop,NASS inventory/allometric,1992,prince,cell,147
48.25,-98.75,388,450.4,8.8,3.6,392,37,33,30,62,0,0,0,38,crop,NASS inventory/allometric,1992,prince,cell,148
48.25,-98.25,426,461.7,8.1,3.6,413,37,33,30,59,1,0,1,40,crop,NASS inventory/allometric,1992,prince,cell,149
48.25,-97.75,474,345.9,62.3,4.3,424,37,33,30,56,1,2,1,43,crop,NASS inventory/allometric,1992,prince,cell,150
48.75,-99.75,356,546.9,63.4,3.1,407,37,33,30,50,0,0,7,43,crop,NASS inventory/allometric,1992,prince,cell,151
48.75,-99.25,384,480.9,21.2,3,405,37,33,30,63,0,0,1,36,crop,NASS inventory/allometric,1992,prince,cell,152
48.75,-98.75,442,477.8,8.7,2.8,404,37,33,30,73,0,0,2,25,crop,NASS inventory/allometric,1992,prince,cell,153
48.75,-98.25,450,477.3,28.6,2.8,414,37,33,30,72,0,0,2,26,crop,NASS inventory/allometric,1992,prince,cell,154
48.75,-97.75,476,307.7,56.2,3.8,453,37,33,30,58,1,0,2,40,crop,NASS inventory/allometric,1992,prince,cell,155
40.75,-95.75,499,318.4,29.1,10.5,797,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,156
40.75,-95.25,475,332.1,19.8,10,854,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,157
40.75,-94.75,437,353.7,24,9.7,915,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,158
40.75,-94.25,424,353.3,22.2,9.7,920,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,159
40.75,-93.75,427,318.5,21,9.9,947,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,160
40.75,-93.25,418,314.6,13.6,10.2,958,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,161
40.75,-92.75,435,282.3,18.6,10.9,920,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,162
40.75,-92.25,452,238.3,20.7,11,919,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,163
40.75,-91.75,483,212.5,14.8,10.9,921,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,164
40.75,-91.25,521,199.5,22.7,10.6,950,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,165
41.25,-95.75,529,340.8,30.3,10.1,728,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,166
41.25,-95.25,521,368.7,20.9,9.5,848,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,167
41.25,-94.75,504,386.3,23,9.3,884,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,168
41.25,-94.25,485,370.5,25.9,9.3,904,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,169
41.25,-93.75,475,299.5,24.2,9.7,893,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,170
41.25,-93.25,485,264.4,21.5,10,889,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,171
41.25,-92.75,503,245.6,21.2,10.5,917,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,172
41.25,-92.25,504,238.6,17.4,10.4,880,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,173
41.25,-91.75,519,223.8,15.4,10.7,859,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,174
41.25,-91.25,526,200.3,22.7,10.4,871,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,175
41.75,-95.75,524,368.1,37.1,9.4,828,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,176
41.75,-95.25,555,409.5,23.3,8.9,848,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,177
41.75,-94.75,542,399,30.2,8.9,863,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,178
41.75,-94.25,542,326.2,25.9,9.3,901,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,179
41.75,-93.75,545,291,21.1,9.5,939,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,180
41.75,-93.25,554,274.2,22.4,9.5,909,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,181
41.75,-92.75,543,279.5,21.1,9.3,926,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,182
41.75,-92.25,533,263.8,18.4,9.5,875,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,183
41.75,-91.75,529,241,19.5,9.8,881,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,184
41.75,-91.25,570,236,22.9,9.7,839,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,185
41.75,-90.75,602,231.4,16.6,9.6,880,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,186
42.25,-96.25,516,357.1,32.9,9.2,716,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,187
42.25,-95.75,532,396.4,28.2,8.6,823,83,8,9,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,188
42.25,-95.25,551,413.8,19,8.2,857,83,8,9,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,189
42.25,-94.75,549,370.3,19.9,8.8,836,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,190
42.25,-94.25,547,343.3,10.6,8.8,908,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,191
42.25,-93.75,554,330.9,21.4,8.9,927,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,192
42.25,-93.25,571,326.5,21.6,8.8,916,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,193
42.25,-92.75,559,302.8,16.6,8.6,916,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,194
42.25,-92.25,545,280.2,16.1,8.6,899,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,195
42.25,-91.75,554,278.9,23.6,8.8,897,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,196
42.25,-91.25,594,286.6,22.3,8.8,893,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,197
42.25,-90.75,595,269.7,34.3,8.7,899,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,198
42.75,-96.25,540,399.4,23.2,8.3,705,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,199
42.75,-95.75,555,418.2,20.5,7.7,796,83,8,9,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,200
42.75,-95.25,544,415.1,18.6,7.4,882,83,8,9,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,201
42.75,-94.75,534,380.7,15.5,7.9,859,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,202
42.75,-94.25,546,352.6,7.7,8.2,879,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,203
42.75,-93.75,547,359.9,16.3,8.3,880,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,204
42.75,-93.25,560,356.5,24.2,8.3,887,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,205
42.75,-92.75,552,305.2,15.9,8.4,877,37,33,30,-99,-99,-99,-99,-99,crop,NASS inventory/allometric,1982-96,prince,cell,206
